NaN,NaN,NaN
21.61,-29.254,1.349
21.635,-28.993,1.349
21.66,-28.81,1.372
21.685,-28.648,1.337
21.71,-28.472,1.349
21.735,-28.24,1.372
21.76,-27.943,1.372
21.785,-27.568,1.337
21.81,-27.116,1.337
21.835,-26.631,1.349
21.86,-26.157,1.372
21.885,-25.684,1.349
21.91,-25.245,1.337
21.935,-24.869,1.337
21.96,-24.55,1.337
21.985,-24.274,1.372
22.01,-24.095,1.337
22.105,-24.295,1.372
22.13,-25.001,1.372
22.155,-25.927,1.349
22.18,-27.001,1.349
22.205,-28.118,1.372
22.23,-29.253,1.337
22.255,-30.339,1.349
22.28,-31.367,1.349
22.305,-32.287,1.372
22.33,-33.06,1.337
22.355,-33.671,1.349
22.38,-34.153,1.372
22.405,-34.529,1.372
22.43,-34.857,1.337
22.455,-35.242,1.349
22.48,-35.684,1.337
22.505,-36.25,1.349
22.53,-36.957,1.372
22.555,-37.599,1.361
22.58,-38.297,1.337
22.604,-39.061,1.349
22.629,-39.905,1.372
22.654,-40.773,1.326
22.679,-41.608,1.326
22.704,-42.531,1.349
22.729,-43.236,1.372
22.754,-43.676,1.326
22.779,-43.914,1.326
22.804,-43.888,1.349
22.829,-43.56,1.349
22.854,-43.091,1.337
22.879,-42.45,1.361
22.904,-41.707,1.349
22.929,-40.99,1.384
22.954,-40.264,1.372
22.979,-39.563,1.372
23.004,-38.876,1.349
23.098,-37.636,1.372
23.123,-36.766,1.361
23.148,-35.862,1.372
23.173,-35.003,1.361
23.198,-34.188,1.349
23.223,-33.428,1.349
23.248,-32.749,1.372
23.273,-32.158,1.372
23.298,-31.69,1.337
23.323,-31.354,1.349
23.348,-31.183,1.372
23.373,-31.182,1.337
23.398,-31.349,1.337
23.423,-31.674,1.349
23.448,-32.147,1.372
23.473,-32.716,1.326
23.498,-33.382,1.361
23.523,-34.104,1.349
23.548,-34.876,1.372
23.573,-35.628,1.372
23.598,-36.387,1.326
23.623,-37.143,1.349
23.648,-37.875,1.372
23.673,-38.613,1.349
23.698,-39.334,1.349
23.722,-40.014,1.372
23.747,-40.655,1.361
23.772,-41.201,1.384
23.797,-41.621,1.337
23.822,-41.906,1.349
23.847,-42.071,1.396
23.872,-42.174,1.372
23.897,-42.315,1.349
23.922,-42.559,1.361
23.947,-42.944,1.361
23.972,-43.439,1.361
23.997,-44.065,1.384
24.022,-44.679,1.349
24.12,-45.605,1.372
24.145,-45.148,1.349
24.17,-44.415,1.384
24.195,-43.495,1.384
24.22,-42.489,1.372
24.245,-41.419,1.361
24.27,-40.319,1.361
24.294,-39.235,1.372
24.319,-38.201,1.384
24.344,-37.213,1.349
24.369,-36.355,1.372
24.394,-35.512,1.372
24.419,-34.703,1.361
24.444,-33.971,1.361
24.469,-33.257,1.361
24.494,-32.556,1.361
24.519,-31.88,1.372
24.544,-31.235,1.337
24.569,-30.594,1.349
24.594,-29.993,1.361
24.619,-29.377,1.384
24.644,-28.77,1.361
24.669,-28.157,1.361
24.694,-27.573,1.384
24.719,-27.052,1.384
24.744,-26.646,1.361
24.769,-26.328,1.361
24.794,-26.174,1.361
24.819,-26.07,1.361
24.844,-26.024,1.372
24.869,-25.955,1.361
24.894,-25.992,1.372
24.918,-26.037,1.384
24.943,-26.037,1.337
24.968,-25.971,1.384
24.993,-25.846,1.372
25.018,-25.62,1.384
25.114,-25.281,1.384
25.139,-25.967,1.361
25.164,-26.877,1.384
25.189,-27.898,1.337
25.214,-28.998,1.361
25.239,-30.138,1.361
25.264,-31.259,1.384
25.289,-32.364,1.361
25.314,-33.443,1.372
25.339,-34.481,1.384
25.364,-35.483,1.372
25.389,-36.436,1.361
25.414,-37.368,1.361
25.438,-38.256,1.361
25.463,-39.099,1.396
25.488,-39.864,1.361
25.513,-40.522,1.361
25.538,-41.042,1.384
25.563,-41.429,1.361
25.588,-41.66,1.384
25.613,-41.795,1.396
25.638,-41.902,1.337
25.663,-42.013,1.361
25.688,-42.179,1.384
25.713,-42.485,1.372
25.738,-42.933,1.384
25.763,-43.501,1.372
25.788,-44.022,1.361
25.813,-44.585,1.361
25.838,-45.217,1.361
25.863,-45.903,1.361
25.888,-46.574,1.361
25.913,-47.16,1.396
25.938,-47.607,1.361
25.963,-47.833,1.361
25.988,-47.804,1.384
26.013,-47.594,1.384
26.109,-47.415,1.361
26.134,-46.501,1.361
26.159,-45.477,1.361
26.184,-44.399,1.384
26.209,-43.283,1.361
26.234,-42.158,1.384
26.259,-41.05,1.372
26.284,-39.954,1.337
26.309,-38.888,1.361
26.334,-37.847,1.396
26.359,-36.813,1.396
26.384,-35.834,1.384
26.409,-34.904,1.361
26.434,-34.071,1.361
26.459,-33.365,1.372
26.484,-32.773,1.372
26.509,-32.286,1.384
26.534,-31.88,1.337
26.559,-31.484,1.361
26.584,-31.041,1.361
26.608,-30.555,1.384
26.633,-30.017,1.361
26.658,-29.443,1.372
26.683,-28.927,1.372
26.708,-28.386,1.384
26.733,-27.811,1.372
26.758,-27.241,1.361
26.783,-26.707,1.361
26.808,-26.225,1.361
26.833,-25.809,1.384
26.858,-25.466,1.396
26.883,-25.231,1.372
26.908,-25.111,1.361
26.933,-25.116,1.384
26.958,-25.279,1.361
26.983,-25.6,1.372
27.008,-26.105,1.372
27.105,-26.952,1.396
27.13,-27.823,1.361
27.154,-28.789,1.396
27.179,-29.728,1.396
27.204,-30.568,1.408
27.229,-31.251,1.372
27.254,-31.795,1.396
27.279,-32.232,1.384
27.304,-32.631,1.361
27.329,-33.08,1.372
27.354,-33.662,1.372
27.379,-34.393,1.372
27.404,-35.35,1.372
27.429,-36.43,1.361
27.454,-37.547,1.372
27.479,-38.569,1.372
27.504,-39.383,1.361
27.529,-39.94,1.372
27.554,-40.542,1.372
27.579,-41.019,1.372
27.604,-41.299,1.384
27.629,-41.399,1.361
27.654,-41.261,1.372
27.679,-40.977,1.372
27.704,-40.492,1.396
27.729,-39.867,1.396
27.754,-39.135,1.372
27.778,-38.337,1.372
27.803,-37.492,1.372
27.828,-36.662,1.361
27.853,-35.826,1.372
27.878,-34.999,1.372
27.903,-34.197,1.384
27.928,-33.44,1.361
27.953,-32.697,1.361
27.978,-32.011,1.361
28.003,-31.358,1.372
28.098,-29.782,1.361
28.123,-29.082,1.372
28.148,-28.424,1.384
28.173,-27.855,1.361
28.198,-27.358,1.372
28.223,-26.957,1.372
28.248,-26.667,1.384
28.272,-26.491,1.396
28.297,-26.471,1.372
28.322,-26.598,1.372
28.347,-26.926,1.396
28.372,-27.455,1.361
28.397,-28.146,1.361
28.422,-28.951,1.361
28.447,-29.743,1.372
28.472,-30.595,1.384
28.497,-31.454,1.372
28.522,-32.353,1.372
28.547,-33.256,1.372
28.572,-34.172,1.396
28.597,-35.077,1.396
28.622,-35.953,1.361
28.647,-36.809,1.384
28.672,-37.644,1.396
28.697,-38.48,1.361
28.722,-39.298,1.361
28.747,-40.074,1.372
28.772,-40.789,1.372
28.797,-41.404,1.372
28.822,-41.867,1.361
28.847,-42.325,1.361
28.872,-42.736,1.396
28.896,-43.029,1.361
28.921,-43.2,1.408
