13.124,-35.138,1.161
13.149,-34.771,1.161
13.174,-34.698,1.173
13.199,-34.738,1.208
13.224,-34.876,1.173
13.249,-35.051,1.196
13.274,-35.002,1.196
13.299,-34.768,1.22
13.324,-34.545,1.196
13.348,-34.437,1.208
13.373,-34.562,1.243
13.398,-34.753,1.255
13.423,-34.992,1.22
13.448,-35.33,1.22
13.473,-35.393,1.255
13.498,-35.282,1.22
13.523,-35.191,1.232
13.548,-34.865,1.232
13.573,-34.737,1.279
13.598,-34.819,1.255
13.623,-35.035,1.243
13.648,-35.313,1.255
13.673,-35.62,1.255
13.698,-35.978,1.22
13.723,-36.108,1.255
13.748,-36.048,1.255
13.773,-35.79,1.243
13.798,-35.577,1.255
13.823,-35.281,1.279
13.848,-34.977,1.326
13.873,-34.86,1.267
13.898,-34.939,1.29
13.923,-35.137,1.314
13.948,-35.397,1.314
13.972,-35.636,1.29
13.997,-36.032,1.302
14.022,-36.496,1.326
14.119,-36.586,1.302
14.144,-36.494,1.349
14.169,-36.163,1.314
14.194,-35.917,1.326
14.219,-35.881,1.337
14.244,-36.049,1.384
14.269,-36.37,1.326
14.294,-36.784,1.349
14.319,-37.204,1.337
14.344,-37.493,1.337
14.369,-37.845,1.349
14.394,-38.371,1.314
14.419,-38.923,1.314
14.444,-39.291,1.349
14.469,-39.362,1.396
14.494,-39.217,1.314
14.518,-38.836,1.349
14.543,-38.31,1.384
14.568,-37.714,1.396
14.593,-37.085,1.372
14.618,-36.4,1.361
14.643,-35.668,1.408
14.668,-34.989,1.361
14.693,-34.433,1.361
14.718,-34.034,1.361
14.743,-33.717,1.361
14.768,-33.565,1.372
14.793,-33.189,1.396
14.818,-32.655,1.419
14.843,-32.151,1.384
14.868,-31.635,1.384
14.893,-31.153,1.419
14.918,-30.669,1.419
14.943,-30.204,1.384
14.968,-29.83,1.396
14.993,-29.55,1.443
15.018,-29.356,1.419
15.115,-29.639,1.396
15.14,-30.335,1.419
